id	title	description	link	image_link	additional_image_link	availability	condition	price	sale_price	brand	gtin	mpn	identifier_exists	google_product_category	product_type	item_group_id	shipping	min_handling_time	max_handling_time	min_transit_time	max_transit_time
11455	"VIGO III Sofá c/ Chaise Reversível"	"O Sofá Chaise Longue VIGO III apresenta linhas retas e volumes definidos, criando uma presença moderna e equilibrada. A chaise reversível acrescenta versatilidade ao modelo, permitindo ajustar a composição ao espaço e ao uso diário. Disponível em cinza e bege, integra-se facilmente em ambientes atuais graças à silhueta geométrica e ao conforto estável do assento e encosto.Com visual discreto e estrutura sólida, o VIGO III organiza o espaço de forma harmoniosa, mantendo uma estética limpa e atual. O desenho minimalista reforça o caráter moderno da peça, oferecendo uma solução prática e elegante para momentos de convívio ou relaxamento."	https://dfpinteriores.com/vigo-iii-sofa-c-chaise-reversivel-11455	https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto1_2026_07_00163000000030.jpeg	https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto2_2026_08_00163000000030.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto3_2026_08_00163000000030.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto4_2026_08_00163000000030.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto4_2026_07_00163000000022.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto4_2026_07_00163000000029.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto3_2026_07_00163000000022.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto2_2026_07_00163000000022.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto1_2026_07_00163000000022.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto3_2026_07_00163000000029.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/vigo-iii-sofa-c-chaise-reversivel-11455/foto2_2026_07_00163000000029.jpeg	in_stock	new	"990.00 EUR"	"749.00 EUR"	"DFP Interiores"		00163000000030	no	635	"SOFÁS > CHAISE LONGUE"	11455	"PT:::0.00 EUR"	1	2	1	2
4288	"PAFOS Aparador"	"Com uma presença marcante e bem definida, o modelo Pafos JR distingue-se pelo design linear e pela combinação equilibrada entre estética e funcionalidade.A estrutura retangular, assente sobre pés finos e recuados, transmite leveza visual e contribui para uma sensação de amplitude no espaço envolvente.A frente apresenta um padrão ranhurado contínuo que percorre toda a largura do móvel, acrescentando textura e profundidade e criando um efeito visual subtil e dinâmico.Disponível nas versões de 150 cm e 200 cm, o Pafos JR afirma-se como uma escolha ideal para quem valoriza linhas depuradas, praticidade e um design moderno com detalhes marcantes."	https://dfpinteriores.com/pafos-aparador-4288	https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto1_2025_10_00072000000146.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto1_00072001010494.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto1_00072001010490.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto1_00072001010495.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto1_2025_06_00072001010491.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto2_2024_11_00072001010494.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto3_2024_11_00072001010494.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto4_2024_11_00072001010494.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto2_2024_11_00072001010490.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto3_2024_11_00072001010490.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/pafos-aparador-4288/foto4_2024_11_00072001010490.jpg	in_stock	new	"949.00 EUR"	"469.00 EUR"	"DFP Interiores"		00072000000146	no	6362	MOBILIÁRIO	4288	"PT:::0.00 EUR"	1	2	1	2
4301	"KMAX 1048 Sofá Relax"	"O Sofá Relax Kmax 1048 alia a funcionalidade de um mecanismo relax elétrico com um design moderno e compacto, adaptando-se a diferentes espaços. Pode escolher entre versões de 2 lugares, 3 lugares ou o cadeirão — disponíveis nas cores azul ou castanho — para melhor integrar no seu ambiente. O destaque vai para a entrada USB, que permite carregar dispositivos móveis diretamente a partir do sofá, aumentando o conforto no dia a dia . Perfeito para momentos de descanso, o Kmax 1048 oferece apoio reclinado elétrico, proporcionando uma experiência personalizada de relaxamento. Com estrutura robusta e assentos acolchoados, é ideal para uso prolongado, combinando durabilidade, tecnologia e estilo numa só peça."	https://dfpinteriores.com/kmax-1048-sofa-relax-4301	https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto1_2025_09_00033001010690.jpg	https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto1_2025_07_00033001010641.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto1_2025_07_00033001010640.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto1_2025_07_00033001010642.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto1_2025_07_00033001010635.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto1_2025_07_00033001010634.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto1_2025_07_00033001010636.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto2_2025_07_00033001010641.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto3_2025_07_00033001010641.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto4_2025_07_00033001010641.jpg,https://dfpinteriores.com/assets/images/relax/kmax-1048-sofa-relax-4301/foto2_2025_07_00033001010640.jpg	in_stock	new	"949.00 EUR"	"349.00 EUR"	"DFP Interiores"		00033001010690	no	635	"SOFÁS > RELAX"	4301	"PT:::0.00 EUR"	1	2	1	2
4303	"KMAX 5205 Sofá"	"A coleção KMAX 5205 destaca-se pelo seu design contemporâneo e versatilidade, oferecendo soluções para diferentes necessidades e espaços. Disponível em versões de 2 e 3 lugares, bem como em cadeirão, adapta-se facilmente a diversos ambientes, proporcionando conforto e estilo.O revestimento em tecido de alta qualidade confere uma sensação agradável ao toque e resistência ao desgaste, enquanto a opção de tratamento ProtecPlus oferece proteção adicional contra manchas e desgaste, prolongando a durabilidade do estofado e mantendo o seu aspeto impecável por mais tempo. Seja para criar um espaço acolhedor na sala ou complementar a decoração, a coleção Kmax 5205 alia funcionalidade e elegância num só artigo."	https://dfpinteriores.com/kmax-5205-sofa-4303	https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto1_2025_09_00033000000188.jpg	https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto1_2025_06_00033001010343.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto1_2025_06_00033001010344.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto1_2025_06_00033001010345.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto3_2025_06_00033001010343.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto5_2025_06_00033001010343.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto2_00033001010343.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto4_00033001010343.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto2_00033001010344.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-5205-sofa-4303/foto2_00033001010345.jpg	in_stock	new	"899.00 EUR"	"299.00 EUR"	"DFP Interiores"		00033000000188	no	635	"SOFÁS > CADEIRÕES"	4303	"PT:::0.00 EUR"	1	2	1	2
5182	"BAXTER Estante"	"A Estante Baxter destaca-se por um design moderno e sofisticado, ideal para quem valoriza organização sem abdicar do estilo. Disponibiliza várias prateleiras espaçadas que permitem expor livros, objetos decorativos ou artigos do dia a dia, garantindo funcionalidade e cuidado visual.Este modelo existe em duas versões: uma apenas com 2 portas e outra com 2 portas e 2 gavetas, oferecendo opções de arrumação discreta para diferentes necessidades. A combinação equilibrada entre prateleiras abertas e zonas fechadas torna esta peça prática e elegante, perfeita para salas, escritórios ou ambientes multifuncionais."	https://dfpinteriores.com/baxter-estante-5182	https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto1_2025_12_00097000000147.jpg	https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto1_2025_05_00097000000058.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto2_2024_10_00097000000033.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto2_2025_05_00097000000058.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto3_2025_05_00097000000058.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto4_2026_03_00097000000058.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto5_2026_03_00097000000058.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto6_2026_03_00097000000058.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto1_2025_06_00097000000033.jpg,https://dfpinteriores.com/assets/images/estantes/baxter-estante-5182/foto3_2024_10_00097000000033.jpg	in_stock	new	"899.00 EUR"	"599.00 EUR"	"DFP Interiores"		00097000000147	no	436	"MOBILIÁRIO > SALAS DE ESTAR > ESTANTES"	5182	"PT:::0.00 EUR"	1	2	1	2
6739	"CARLA Sofá-Cama c/ Chaise"	"O sofá-cama com chaise longue CARLA adapta-se facilmente ao dia a dia, oferecendo conforto tanto para relaxar como para receber visitas. A função de sofá-cama permite transformar o espaço de forma prática, e os encostos reclináveis ajudam a ajustar a posição conforme o momento.A chaise, posicionável à esquerda ou à direita, integra um compartimento de arrumação que ajuda a manter o espaço organizado. O modelo inclui ainda dois puffs integrados, que funcionam como apoio extra ou lugares adicionais quando necessário. Disponível em bege e cinza, é uma solução prática para otimizar a sala sem complicações."	https://dfpinteriores.com/carla-sofa-cama-c-chaise-6739	https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto1_2026_07_00085001012834.jpg	https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto2_2026_07_00085001012834.jpg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto3_2026_07_00085001012834.jpg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto4_2026_07_00085001012834.jpg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto1_2026_04_00085001012799.jpg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto1_2026_04_00085001012801.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto1_2026_04_00085001012798.jpeg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto1_2026_07_00085001012800.jpg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto2_2026_07_00085001012799.jpg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto3_2026_07_00085001012799.jpg,https://dfpinteriores.com/assets/images/chaise-longue/carla-sofa-cama-c-chaise-6739/foto4_2026_07_00085001012799.jpg	in_stock	new	"889.00 EUR"		"DFP Interiores"		00085001012834	no	635	"SOFÁS > CHAISE LONGUE"	6739	"PT:::0.00 EUR"	1	2	1	2
4618	"MAYRA KI Roupeiro"	"O Roupeiro Mayra KI alia design contemporâneo e funcionalidade, estando disponível em duas versões — com duas ou quatro portas — para se adaptar a diferentes necessidades de espaço.A versão de quatro portas inclui duas portas centrais com espelho, que ampliam a perceção de luminosidade e elegância no quarto. Ambas as versões apresentam um interior prático, com prateleiras e varões que facilitam a organização da roupa e dos acessórios.A estrutura em aglomerado de madeira garante robustez e durabilidade, enquanto os puxadores em alumínio preto fosco conferem um toque moderno e sofisticado ao conjunto.Este roupeiro é uma solução prática e sofisticada para quem valoriza qualidade e design na organização do quarto."	https://dfpinteriores.com/mayra-ki-roupeiro-4618	https://dfpinteriores.com/assets/images/roupeiros/mayra-ki-roupeiro-4618/foto1_2025_10_00055000000093.jpg	https://dfpinteriores.com/assets/images/roupeiros/mayra-ki-roupeiro-4618/foto1_00055001010311.jpg,https://dfpinteriores.com/assets/images/roupeiros/mayra-ki-roupeiro-4618/foto1_00055001010310.jpg,https://dfpinteriores.com/assets/images/roupeiros/mayra-ki-roupeiro-4618/foto2_2025_06_00055001010311.jpg,https://dfpinteriores.com/assets/images/roupeiros/mayra-ki-roupeiro-4618/foto3_2025_06_00055001010311.jpg,https://dfpinteriores.com/assets/images/roupeiros/mayra-ki-roupeiro-4618/foto2_2025_06_00055001010310.jpg,https://dfpinteriores.com/assets/images/roupeiros/mayra-ki-roupeiro-4618/foto3_2025_06_00055001010310.jpg	in_stock	new	"850.00 EUR"	"389.00 EUR"	"DFP Interiores"		00055000000093	no	6350	"MOBILIÁRIO > QUARTOS > ROUPEIROS"	4618	"PT:::0.00 EUR"	1	2	1	2
4700	"KMAX 0978 Cadeirão"	"Ideal para quem valoriza funcionalidade e bem-estar no dia a dia, o cadeirão Kmax 0978P combina sistema elevatório elétrico com função de massagem nas costas, proporcionando um momento de descanso completo com apenas um toque. A reclinação suave e o apoio de pernas ajustável garantem conforto total, especialmente pensado para quem procura praticidade sem abdicar do estilo.Disponível em castanho e preto, apresenta um design discreto e contemporâneo, fácil de integrar em ambientes modernos ou mais clássicos. O revestimento têxtil resistente e agradável ao toque, aliado ao estofamento acolchoado, assegura apoio ergonómico para a cabeça, costas e pernas. Uma solução perfeita para criar um espaço de relaxamento funcional e elegante na sala, quarto ou escritório."	https://dfpinteriores.com/kmax-0978-cadeirao-4700	https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto1_2025_11_00033000000228.jpg	https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto1_2024_11_00033001010558.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto1_2026_08_00033001010569.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto2_2024_11_00033001010558.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto3_2024_11_00033001010558.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto4_2024_11_00033001010558.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto5_2024_11_00033001010558.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto2_2026_08_00033001010569.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto3_2026_08_00033001010569.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto4_2026_08_00033001010569.jpg,https://dfpinteriores.com/assets/images/cadeiroes/kmax-0978-cadeirao-4700/foto5_2026_08_00033001010569.jpg	in_stock	new	"790.00 EUR"	"549.00 EUR"	"DFP Interiores"		00033000000228	no	635	"SOFÁS > CADEIRÕES"	4700	"PT:::0.00 EUR"	1	2	1	2
1280	"PRESTIGO Roupeiro"	"O Roupeiro Prestigo destaca-se pelo design moderno e funcional, ideal para organizar o quarto com estilo. Possui duas portas e detalhes pretos que realçam o visual contemporâneo. Conta também com um compartimento aberto que oferece um espaço extra para exibição ou armazenamento prático. No interior, dispõe de prateleiras e uma barra para pendurar roupas, garantindo organização versátil. A estrutura é robusta, garantindo durabilidade. Os puxadores pretos contrastam com o tom da madeira, enquanto os pés discretos elevam o móvel, facilitando a limpeza. Esta peça adapta-se a diferentes estilos de decoração, conferindo personalidade e ordem ao ambiente."	https://dfpinteriores.com/prestigo-roupeiro-1280	https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto1_2024_11_00072001011039.jpg	https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto2_2025_06_00072001011039.jpg,https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto3_2025_06_00072001011039.jpg,https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto4_2026_02_00072001011039.jpg,https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto5_2026_02_00072001011039.jpg,https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto6_2026_02_00072001011039.jpg,https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto7_2026_02_00072001011039.jpg,https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto8_2026_02_00072001011039.jpg,https://dfpinteriores.com/assets/images/roupeiros/prestigo-roupeiro-1280/foto9_2026_02_00072001011039.jpg	in_stock	new	"699.00 EUR"	"439.00 EUR"	"DFP Interiores"		00072001011039	no	6350	"MOBILIÁRIO > QUARTOS > ROUPEIROS"	1280	"PT:::0.00 EUR"	1	2	1	2
4276	"SPIRIT Vitrine"	"A Spirit apresenta uma composição depurada com acabamento lacado de alto brilho, visível na luminosidade das superfícies exteriores. O brilho reflete a luz, realçando o requinte e o cuidado nos detalhes. A combinação do lacado com a iluminação LED valoriza os objetos expostos, criando um ambiente sofisticado e contemporâneo.As portas ocupam toda a altura da vitrine e integram uma secção central em vidro transparente. A secção oferece uma visão nítida do interior, destacando as prateleiras e os elementos expostos. Este painel de vidro proporciona uma exposição elegante, ideal para realçar livros, louça decorativa ou peças de coleção."	https://dfpinteriores.com/spirit-vitrine-4276	https://dfpinteriores.com/assets/images/vitrines/spirit-vitrine-4276/foto1_2025_09_00097000000142.jpg	https://dfpinteriores.com/assets/images/vitrines/spirit-vitrine-4276/foto5_00097000000013.jpg,https://dfpinteriores.com/assets/images/vitrines/spirit-vitrine-4276/foto1_2025_05_00097000000011.jpg,https://dfpinteriores.com/assets/images/vitrines/spirit-vitrine-4276/foto1_2025_06_00097000000013.jpg,https://dfpinteriores.com/assets/images/vitrines/spirit-vitrine-4276/foto3_2026_03_00097000000013.jpg,https://dfpinteriores.com/assets/images/vitrines/spirit-vitrine-4276/foto2_2025_05_00097000000011.jpg,https://dfpinteriores.com/assets/images/vitrines/spirit-vitrine-4276/foto3_2025_09_00097000000011.jpg	in_stock	new	"699.00 EUR"	"499.00 EUR"	"DFP Interiores"		00097000000142	no	436	"MOBILIÁRIO > SALAS DE ESTAR > VITRINES"	4276	"PT:::0.00 EUR"	1	2	1	2
3756	"KARMA SC Base TV"	"A Base de TV Karma SC destaca-se pelo design moderno e funcional, ideal para ambientes contemporâneos. O acabamento branco brilhante confere sofisticação e frescura à sua sala de estar. Equipada com uma gaveta e uma prateleira de vidro, oferece arrumação prática para dispositivos eletrónicos e acessórios, mantendo tudo organizado e acessível. A iluminação LED integrada acrescenta um efeito visual moderno e acolhedor, realçando o ambiente com um toque de requinte. Com capacidade para televisores de várias dimensões, esta base alia segurança, estilo e funcionalidade, sendo uma escolha elegante para o seu espaço de entretenimento."	https://dfpinteriores.com/karma-sc-base-tv-3756	https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto1_2025_09_00097000000131.jpg	https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto2_2026_03_00097000000131.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto1_2025_05_00097000000085.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto1_2025_05_00097000000091.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto2_2026_03_00097000000085.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto2_2025_06_00097000000091.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto3_2025_06_00097000000091.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto4_2026_03_00097000000091.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto5_2026_03_00097000000091.jpg,https://dfpinteriores.com/assets/images/base-tv/karma-sc-base-tv-3756/foto6_2026_03_00097000000091.jpg	in_stock	new	"650.00 EUR"	"549.00 EUR"	"DFP Interiores"		00097000000131	no	436	"MOBILIÁRIO > SALAS DE ESTAR > BASE TV"	3756	"PT:::0.00 EUR"	1	2	1	2
4030	"VERTINA JR Roupeiro"	"O Roupeiro Vertina JR é a solução ideal para quem procura aliar funcionalidade e design moderno no seu espaço de descanso. Disponível em duas versões — 3 portas e 4 portas — adapta-se a diferentes necessidades e tamanhos de quarto.Com estrutura robusta em painéis de madeira de 15 mm e tampo de 22 mm, este roupeiro oferece durabilidade e resistência. As portas de bater, equipadas com corrediças de guias de esferas, garantem um deslizar suave e silencioso. Os pés de plástico proporcionam estabilidade e protegem o piso.Disponível na elegante combinação de Wild Oak e Bege, o Roupeiro Vertina JR apresenta um design clean e contemporâneo, complementando diversos estilos de decoração."	https://dfpinteriores.com/vertina-jr-roupeiro-4030	https://dfpinteriores.com/assets/images/roupeiros/vertina-jr-roupeiro-4030/foto1_2025_10_00072000000115.jpg	https://dfpinteriores.com/assets/images/roupeiros/vertina-jr-roupeiro-4030/foto1_2024_11_00072001011116.jpg,https://dfpinteriores.com/assets/images/roupeiros/vertina-jr-roupeiro-4030/foto1_2024_11_00072001011117.jpg,https://dfpinteriores.com/assets/images/roupeiros/vertina-jr-roupeiro-4030/foto2_2025_06_00072001011116.jpg,https://dfpinteriores.com/assets/images/roupeiros/vertina-jr-roupeiro-4030/foto3_2025_06_00072001011116.jpg,https://dfpinteriores.com/assets/images/roupeiros/vertina-jr-roupeiro-4030/foto2_2025_06_00072001011117.jpg,https://dfpinteriores.com/assets/images/roupeiros/vertina-jr-roupeiro-4030/foto3_2025_06_00072001011117.jpg	in_stock	new	"599.00 EUR"	"469.00 EUR"	"DFP Interiores"		00072000000115	no	6350	"MOBILIÁRIO > QUARTOS > ROUPEIROS"	4030	"PT:::0.00 EUR"	1	2	1	2
4312	"BERLIM Sofá Chaise Longue"	"O Sofá Chaise Longue Berlim combina estilo contemporâneo e funcionalidade, sendo ideal para quem procura conforto e versatilidade. Este sofá inclui uma chaise longue reversível, que permite adaptar o layout conforme a disposição do espaço.Acompanha dois práticos puffs posicionados nos braços, que podem servir como apoio ou espaço extra de assento. Os braços do sofá contam com almofadas para proporcionar maior conforto.Disponível em quatro cores, bege, cinza, preto e verde, adapta-se facilmente a diferentes estilos de decoração. Esta peça une flexibilidade, conforto e um toque de elegância à sua sala."	https://dfpinteriores.com/berlim-sofa-chaise-longue-4312	https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_06_00125000000103.jpg	https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto2_2026_07_00125000000103.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125000000015.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125000000055.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125000000056.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125000000031.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125001010063.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125000000021.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125000000042.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto1_2026_07_00125000000057.jpg,https://dfpinteriores.com/assets/images/chaise-longue/berlim-sofa-chaise-longue-4312/foto2_2026_07_00125000000015.jpg	in_stock	new	"599.00 EUR"	"299.00 EUR"	"DFP Interiores"		00125000000103	no	635	"SOFÁS > CHAISE LONGUE"	4312	"PT:::0.00 EUR"	1	2	1	2
